onset	duration	sample	value
5.744	n/a	2872	245
6.944	n/a	3472	88
7.956	n/a	3978	150
8.978	n/a	4489	151
9.498	n/a	4749	13
10.332	n/a	5166	99
11.148	n/a	5574	150
12.17	n/a	6085	151
12.69	n/a	6345	11
13.716	n/a	6858	99
14.532	n/a	7266	150
15.552	n/a	7776	151
16.072	n/a	8036	21
17.044	n/a	8522	88
17.854	n/a	8927	150
18.874	n/a	9437	151
19.394	n/a	9697	12
20.412	n/a	10206	99
21.226	n/a	10613	150
22.246	n/a	11123	151
22.768	n/a	11384	21
23.948	n/a	11974	88
24.758	n/a	12379	150
25.78	n/a	12890	151
26.3	n/a	13150	22
28.244	n/a	14122	88
29.062	n/a	14531	150
30.082	n/a	15041	151
30.602	n/a	15301	12
32.26	n/a	16130	99
33.074	n/a	16537	150
34.096	n/a	17048	151
34.616	n/a	17308	21
35.928	n/a	17964	88
36.748	n/a	18374	150
37.768	n/a	18884	151
38.288	n/a	19144	22
39.38	n/a	19690	88
40.19	n/a	20095	150
41.21	n/a	20605	151
41.73	n/a	20865	22
42.852	n/a	21426	88
43.662	n/a	21831	150
44.682	n/a	22341	151
45.204	n/a	22602	11
45.92	n/a	22960	99
46.734	n/a	23367	150
47.756	n/a	23878	151
48.276	n/a	24138	23
49.172	n/a	24586	88
49.986	n/a	24993	149
53.008	n/a	26504	150
54.03	n/a	27015	151
54.55	n/a	27275	22
55.908	n/a	27954	88
56.722	n/a	28361	150
57.742	n/a	28871	151
58.262	n/a	29131	21
59.116	n/a	29558	88
59.934	n/a	29967	150
60.954	n/a	30477	151
61.476	n/a	30738	12
62.264	n/a	31132	99
63.076	n/a	31538	150
64.096	n/a	32048	151
64.618	n/a	32309	13
65.452	n/a	32726	88
66.268	n/a	33134	150
67.29	n/a	33645	151
67.81	n/a	33905	12
69.496	n/a	34748	88
70.312	n/a	35156	150
71.332	n/a	35666	151
71.852	n/a	35926	11
73.096	n/a	36548	99
73.914	n/a	36957	150
74.934	n/a	37467	151
75.456	n/a	37728	11
76.232	n/a	38116	99
77.046	n/a	38523	150
78.066	n/a	39033	151
78.588	n/a	39294	13
79.484	n/a	39742	99
80.298	n/a	40149	150
81.32	n/a	40660	151
81.84	n/a	40920	13
83.296	n/a	41648	99
84.112	n/a	42056	150
85.132	n/a	42566	151
85.652	n/a	42826	22
87.384	n/a	43692	88
88.194	n/a	44097	150
89.214	n/a	44607	151
89.736	n/a	44868	13
90.948	n/a	45474	99
91.766	n/a	45883	149
94.788	n/a	47394	150
95.81	n/a	47905	151
96.33	n/a	48165	13
97.812	n/a	48906	99
98.622	n/a	49311	150
99.642	n/a	49821	151
100.162	n/a	50081	11
101.3	n/a	50650	99
102.114	n/a	51057	150
103.134	n/a	51567	151
103.656	n/a	51828	12
104.66	n/a	52330	99
105.476	n/a	52738	150
106.5	n/a	53250	151
107.018	n/a	53509	23
108.068	n/a	54034	88
108.88	n/a	54440	150
109.9	n/a	54950	151
110.42	n/a	55210	22
112.06	n/a	56030	88
112.872	n/a	56436	150
113.892	n/a	56946	151
114.414	n/a	57207	13
115.332	n/a	57666	99
116.144	n/a	58072	150
117.166	n/a	58583	151
117.686	n/a	58843	12
119.096	n/a	59548	88
119.908	n/a	59954	150
120.928	n/a	60464	151
121.448	n/a	60724	23
122.716	n/a	61358	88
123.53	n/a	61765	150
124.55	n/a	62275	151
125.07	n/a	62535	23
126.008	n/a	63004	99
126.822	n/a	63411	150
127.842	n/a	63921	151
128.364	n/a	64182	21
129.42	n/a	64710	88
130.234	n/a	65117	150
131.256	n/a	65628	151
131.776	n/a	65888	12
132.576	n/a	66288	99
133.386	n/a	66693	150
134.408	n/a	67204	151
134.928	n/a	67464	22
136.128	n/a	68064	88
136.94	n/a	68470	149
139.962	n/a	69981	150
140.982	n/a	70491	151
141.502	n/a	70751	23
142.476	n/a	71238	99
143.294	n/a	71647	150
144.314	n/a	72157	151
144.834	n/a	72417	13
145.632	n/a	72816	99
146.446	n/a	73223	150
147.466	n/a	73733	151
147.988	n/a	73994	12
149.112	n/a	74556	99
149.928	n/a	74964	150
150.95	n/a	75475	151
151.47	n/a	75735	21
152.524	n/a	76262	88
153.342	n/a	76671	150
154.362	n/a	77181	151
154.882	n/a	77441	11
155.604	n/a	77802	99
156.414	n/a	78207	150
157.434	n/a	78717	151
157.954	n/a	78977	12
158.576	n/a	79288	99
159.386	n/a	79693	150
160.406	n/a	80203	151
160.926	n/a	80463	13
161.92	n/a	80960	88
162.738	n/a	81369	150
163.758	n/a	81879	151
164.278	n/a	82139	11
165.896	n/a	82948	99
166.71	n/a	83355	150
167.732	n/a	83866	151
168.252	n/a	84126	13
169.156	n/a	84578	99
169.972	n/a	84986	150
170.994	n/a	85497	151
171.514	n/a	85757	23
172.772	n/a	86386	99
173.586	n/a	86793	150
174.606	n/a	87303	151
175.126	n/a	87563	21
176.312	n/a	88156	88
177.128	n/a	88564	150
178.148	n/a	89074	151
178.67	n/a	89335	11
179.616	n/a	89808	99
180.43	n/a	90215	150
181.452	n/a	90726	151
181.972	n/a	90986	13
183.392	n/a	91696	99
184.204	n/a	92102	150
185.224	n/a	92612	151
185.744	n/a	92872	21
186.58	n/a	93290	88
187.396	n/a	93698	149
190.418	n/a	95209	150
191.438	n/a	95719	151
191.958	n/a	95979	12
192.804	n/a	96402	99
193.62	n/a	96810	150
194.64	n/a	97320	151
195.162	n/a	97581	12
196.016	n/a	98008	99
196.832	n/a	98416	150
197.854	n/a	98927	151
198.374	n/a	99187	21
199.288	n/a	99644	99
200.104	n/a	100052	150
201.126	n/a	100563	151
201.646	n/a	100823	12
202.472	n/a	101236	99
203.286	n/a	101643	150
204.308	n/a	102154	151
204.828	n/a	102414	11
205.7	n/a	102850	99
206.51	n/a	103255	150
207.53	n/a	103765	151
208.05	n/a	104025	23
208.836	n/a	104418	88
209.652	n/a	104826	150
210.672	n/a	105336	151
211.192	n/a	105596	23
212.264	n/a	106132	88
213.074	n/a	106537	150
214.094	n/a	107047	151
214.616	n/a	107308	22
